customer_id,transaction_date,city,customer_type,purchase
194,2023-11-13,Jakarta,casual,154
173,2023-09-13,Jakarta,casual,153
168,2023-07-21,Tangerang,casual,187
192,2023-11-07,Tangerang,casual,163
200,2023-06-17,Jakarta,casual,146
168,2023-12-08,Tangerang,casual,143
197,2023-07-10,Depok,casual,159
175,2023-05-13,Jakarta,casual,146
172,2023-05-13,Jakarta,casual,172
180,2023-08-12,Tangerang,casual,149
196,2023-10-19,Tangerang,casual,175
168,2023-11-12,Tangerang,casual,163
192,2023-05-31,Tangerang,casual,169
198,2023-10-25,Bogor,casual,156
178,2023-07-27,Depok,casual,164
168,2023-11-08,Tangerang,casual,182
180,2023-07-25,Tangerang,casual,167
169,2023-09-03,Bogor,casual,136
170,2023-06-29,Bekasi,casual,155
198,2023-08-07,Bogor,casual,162
189,2023-05-17,Jakarta,casual,143
194,2023-11-22,Jakarta,casual,179
173,2023-07-31,Jakarta,casual,138
172,2023-08-25,Jakarta,casual,143
173,2023-09-15,Jakarta,casual,163
165,2023-04-17,Bogor,casual,158
178,2023-04-19,Depok,casual,174
167,2023-07-28,Jakarta,casual,160
179,2023-04-26,Bogor,casual,150
200,2023-06-01,Jakarta,casual,163
194,2023-04-15,Jakarta,casual,155
193,2023-05-31,Depok,casual,185
194,2023-06-29,Jakarta,casual,188
164,2023-11-09,Jakarta,casual,151
182,2023-05-09,Bekasi,casual,180
172,2023-06-25,Jakarta,casual,146
170,2023-06-04,Bekasi,casual,158
180,2023-08-07,Tangerang,casual,157
189,2023-12-31,Jakarta,casual,150
169,2023-04-25,Bogor,casual,177
166,2023-05-24,Jakarta,casual,154
173,2023-08-27,Jakarta,casual,179
173,2023-09-17,Jakarta,casual,179
180,2023-06-24,Tangerang,casual,163
156,2023-04-17,Bekasi,casual,148
200,2023-12-01,Jakarta,casual,138
173,2023-07-11,Jakarta,casual,154
165,2023-10-31,Bogor,casual,164
199,2023-07-15,Jakarta,casual,150
193,2023-11-20,Depok,casual,165
194,2023-07-01,Jakarta,casual,153
166,2023-11-28,Jakarta,casual,156
200,2023-08-15,Jakarta,casual,142
168,2023-12-26,Tangerang,casual,187
193,2023-11-08,Depok,casual,144
180,2023-05-15,Tangerang,casual,141
194,2023-10-28,Jakarta,casual,174
166,2023-10-29,Jakarta,casual,159
169,2023-11-07,Bogor,casual,141
165,2023-05-10,Bogor,casual,166
172,2023-10-27,Jakarta,casual,179
199,2023-06-26,Jakarta,casual,160
178,2023-09-17,Depok,casual,127
197,2023-09-26,Depok,casual,181
173,2023-12-19,Jakarta,casual,167
200,2023-12-11,Jakarta,casual,178
154,2023-09-14,Tangerang,casual,146
172,2023-05-20,Jakarta,casual,159
174,2023-08-17,Jakarta,casual,151
189,2023-07-27,Jakarta,casual,149
153,2023-10-31,Jakarta,casual,145
197,2023-11-22,Depok,casual,168
165,2023-06-17,Bogor,casual,170
179,2023-08-12,Bogor,casual,162
167,2023-05-03,Jakarta,casual,164
156,2023-05-25,Bekasi,casual,147
200,2023-09-14,Jakarta,casual,163
197,2023-07-11,Depok,casual,149
165,2023-06-19,Bogor,casual,152
172,2023-06-17,Jakarta,casual,188
199,2023-07-22,Jakarta,casual,183
178,2023-08-27,Depok,casual,154
192,2023-07-27,Tangerang,casual,163
155,2023-12-07,Jakarta,casual,148
189,2023-08-10,Jakarta,casual,174
197,2023-06-02,Depok,casual,140
199,2023-08-05,Jakarta,casual,155
169,2023-09-23,Bogor,casual,151
172,2023-12-04,Jakarta,casual,151
154,2023-06-15,Tangerang,casual,164
200,2023-04-26,Jakarta,casual,154
174,2023-05-20,Jakarta,casual,146
170,2023-05-08,Bekasi,casual,181
177,2023-04-09,Jakarta,casual,152
170,2023-08-18,Bekasi,casual,164
173,2023-08-10,Jakarta,casual,180
155,2023-05-24,Jakarta,casual,173
172,2023-10-12,Jakarta,casual,150
166,2023-12-16,Jakarta,casual,160
170,2023-07-05,Bekasi,casual,163
153,2023-12-05,Jakarta,casual,173
154,2023-12-20,Tangerang,casual,162
156,2023-06-06,Bekasi,casual,159
172,2023-09-10,Jakarta,casual,177
165,2023-08-30,Bogor,casual,137
156,2023-06-01,Bekasi,casual,180
170,2023-10-30,Bekasi,casual,164
180,2023-05-06,Tangerang,casual,161
166,2023-10-19,Jakarta,casual,170
173,2023-07-16,Jakarta,casual,162
156,2023-05-14,Bekasi,casual,157
166,2023-12-15,Jakarta,casual,160
156,2023-04-27,Bekasi,casual,163
168,2023-11-19,Tangerang,casual,171
156,2023-11-29,Bekasi,casual,160
175,2023-11-02,Jakarta,casual,162
193,2023-12-28,Depok,casual,152
189,2023-11-16,Jakarta,casual,160
155,2023-06-28,Jakarta,casual,164
198,2023-11-25,Bogor,casual,167
189,2023-09-07,Jakarta,casual,145
166,2023-09-25,Jakarta,casual,147
178,2023-11-18,Depok,casual,161
164,2023-09-01,Jakarta,casual,159
180,2023-04-01,Tangerang,casual,156
197,2023-12-26,Depok,casual,140
170,2023-08-05,Bekasi,casual,158
174,2023-07-26,Jakarta,casual,185
182,2023-09-20,Bekasi,casual,169
189,2023-05-22,Jakarta,casual,161
174,2023-12-09,Jakarta,casual,156
229,2023-09-13,Jakarta,casual,174
248,2023-07-25,Tangerang,casual,163
229,2023-09-15,Jakarta,casual,154
210,2023-05-16,Jakarta,casual,167
206,2023-12-12,Jakarta,casual,160
220,2023-11-15,Jakarta,casual,156
212,2023-08-04,Depok,casual,151
225,2023-07-30,Jakarta,casual,167
203,2023-11-05,Tangerang,casual,151
215,2023-12-06,Depok,casual,138
202,2023-10-06,Depok,casual,140
202,2023-07-31,Depok,casual,176
225,2023-11-17,Jakarta,casual,171
210,2023-05-10,Jakarta,casual,145
245,2023-09-24,Jakarta,casual,160
241,2023-06-19,Depok,casual,137
229,2023-09-17,Jakarta,casual,177
236,2023-08-17,Jakarta,casual,159
228,2023-07-14,Jakarta,casual,151
229,2023-10-07,Jakarta,casual,145
239,2023-05-21,Tangerang,casual,148
240,2023-06-09,Tangerang,casual,147
233,2023-12-29,Tangerang,casual,159
225,2023-10-13,Jakarta,casual,122
220,2023-09-28,Jakarta,casual,157
208,2023-08-29,Jakarta,casual,130
222,2023-11-05,Tangerang,casual,158
245,2023-09-23,Jakarta,casual,155
229,2023-12-19,Jakarta,casual,175
223,2023-09-11,Jakarta,casual,159
232,2023-05-28,Depok,casual,142
244,2023-11-05,Jakarta,casual,172
224,2023-11-10,Tangerang,casual,144
203,2023-05-31,Tangerang,casual,176
238,2023-06-12,Bogor,casual,170
240,2023-05-30,Tangerang,casual,179
220,2023-12-23,Jakarta,casual,187
229,2023-06-20,Jakarta,casual,118
214,2023-08-03,Tangerang,casual,171
233,2023-09-16,Tangerang,casual,133
208,2023-08-11,Jakarta,casual,157
224,2023-05-07,Tangerang,casual,150
233,2023-12-13,Tangerang,casual,158
232,2023-08-09,Depok,casual,166
226,2023-12-22,Tangerang,casual,153
226,2023-06-07,Tangerang,casual,184
245,2023-09-19,Jakarta,casual,164
243,2023-11-09,Jakarta,casual,148
226,2023-11-19,Tangerang,casual,158
219,2023-08-30,Jakarta,casual,159
224,2023-05-11,Tangerang,casual,163
232,2023-05-18,Depok,casual,187
203,2023-09-15,Tangerang,casual,144
208,2023-11-24,Jakarta,casual,153
228,2023-06-21,Jakarta,casual,153
248,2023-06-16,Tangerang,casual,160
202,2023-09-01,Depok,casual,178
228,2023-10-21,Jakarta,casual,176
222,2023-12-20,Tangerang,casual,151
243,2023-09-02,Jakarta,casual,183
233,2023-05-28,Tangerang,casual,173
236,2023-10-25,Jakarta,casual,177
203,2023-10-24,Tangerang,casual,164
236,2023-12-19,Jakarta,casual,161
239,2023-11-07,Tangerang,casual,171
206,2023-10-07,Jakarta,casual,141
221,2023-05-22,Bogor,casual,172
233,2023-08-23,Tangerang,casual,166
232,2023-06-05,Depok,casual,182
212,2023-09-16,Depok,casual,151
225,2023-06-27,Jakarta,casual,162
203,2023-05-12,Tangerang,casual,155
223,2023-07-29,Jakarta,casual,163
238,2023-08-28,Bogor,casual,169
222,2023-05-03,Tangerang,casual,173
215,2023-11-23,Depok,casual,163
225,2023-05-23,Jakarta,casual,176
239,2023-10-04,Tangerang,casual,155
213,2023-05-07,Jakarta,casual,158
248,2023-07-29,Tangerang,casual,162
247,2023-05-23,Jakarta,casual,159
241,2023-10-16,Depok,casual,159
219,2023-11-15,Jakarta,casual,163
211,2023-07-10,Tangerang,casual,149
202,2023-06-21,Depok,casual,162
229,2023-07-09,Jakarta,casual,146
224,2023-08-28,Tangerang,casual,181
212,2023-07-08,Depok,casual,171
233,2023-05-04,Tangerang,casual,170
206,2023-07-07,Jakarta,casual,157
239,2023-12-01,Tangerang,casual,168
247,2023-08-06,Jakarta,casual,145
233,2023-08-28,Tangerang,casual,154
240,2023-10-10,Tangerang,casual,152
212,2023-10-22,Depok,casual,143
247,2023-06-05,Jakarta,casual,166
236,2023-09-16,Jakarta,casual,139
236,2023-09-29,Jakarta,casual,162
205,2023-09-26,Tangerang,casual,138
210,2023-10-11,Jakarta,casual,164
240,2023-06-04,Tangerang,casual,150
233,2023-07-01,Tangerang,casual,191
202,2023-10-28,Depok,casual,126
210,2023-11-07,Jakarta,casual,184
248,2023-09-29,Tangerang,casual,165
232,2023-11-18,Depok,casual,130
203,2023-05-28,Tangerang,casual,156
242,2023-08-13,Jakarta,casual,174
229,2023-11-10,Jakarta,casual,162
212,2023-09-16,Depok,casual,150
238,2023-05-26,Bogor,casual,167
222,2023-06-06,Tangerang,casual,173
206,2023-07-20,Jakarta,casual,166
226,2023-10-16,Tangerang,casual,153
226,2023-12-29,Tangerang,casual,164
238,2023-12-25,Bogor,casual,138
228,2023-07-22,Jakarta,casual,168
206,2023-12-29,Jakarta,casual,157
238,2023-11-29,Bogor,casual,176
239,2023-05-19,Tangerang,casual,173
226,2023-06-19,Tangerang,casual,184
215,2023-05-05,Depok,casual,170
241,2023-10-20,Depok,casual,131
242,2023-06-26,Jakarta,casual,155
225,2023-12-07,Jakarta,casual,151
242,2023-12-17,Jakarta,casual,157
240,2023-09-23,Tangerang,casual,140
224,2023-09-20,Tangerang,casual,168
248,2023-06-13,Tangerang,casual,149
221,2023-08-22,Bogor,casual,168
232,2023-06-21,Depok,casual,163
214,2023-05-08,Tangerang,casual,174
202,2023-05-18,Depok,casual,168
231,2023-12-15,Depok,casual,152
205,2023-07-27,Tangerang,casual,155
205,2023-08-28,Tangerang,casual,139
242,2023-05-23,Jakarta,casual,148
239,2023-12-15,Tangerang,casual,161
224,2023-05-14,Tangerang,casual,163
233,2023-05-08,Tangerang,casual,173
222,2023-08-22,Tangerang,casual,168
224,2023-08-07,Tangerang,casual,141
244,2023-07-17,Jakarta,casual,168
214,2023-10-26,Tangerang,casual,158
240,2023-05-17,Tangerang,casual,133
224,2023-05-11,Tangerang,casual,153
248,2023-06-21,Tangerang,casual,165
227,2023-11-14,Jakarta,casual,161
206,2023-12-15,Jakarta,casual,145
239,2023-05-17,Tangerang,casual,159
232,2023-08-15,Depok,casual,181
229,2023-09-24,Jakarta,casual,153
224,2023-12-06,Tangerang,casual,158
244,2023-08-03,Jakarta,casual,159
223,2023-08-22,Jakarta,casual,161
225,2023-05-24,Jakarta,casual,147
231,2023-06-13,Depok,casual,156
242,2023-07-10,Jakarta,casual,147
203,2023-09-08,Tangerang,casual,178
205,2023-08-15,Tangerang,casual,165
203,2023-09-03,Tangerang,casual,130
224,2023-05-27,Tangerang,casual,173
212,2023-11-01,Depok,casual,176
238,2023-11-30,Bogor,casual,143
236,2023-08-22,Jakarta,casual,138
245,2023-07-08,Jakarta,casual,155
226,2023-12-05,Tangerang,casual,151
220,2023-10-11,Jakarta,casual,158
240,2023-09-27,Tangerang,casual,187
233,2023-07-22,Tangerang,casual,159
248,2023-05-15,Tangerang,casual,166
224,2023-12-11,Tangerang,casual,157
220,2023-10-10,Jakarta,casual,140
211,2023-09-11,Tangerang,casual,163
229,2023-11-06,Jakarta,casual,149
215,2023-08-01,Depok,casual,166
208,2023-11-22,Jakarta,casual,167
214,2023-10-13,Tangerang,casual,152
239,2023-07-10,Tangerang,casual,166
238,2023-12-02,Bogor,casual,173
205,2023-09-05,Tangerang,casual,149
227,2023-08-27,Jakarta,casual,183
243,2023-12-15,Jakarta,casual,169
206,2023-11-13,Jakarta,casual,182
239,2023-07-01,Tangerang,casual,167
228,2023-07-23,Jakarta,casual,125
229,2023-12-31,Jakarta,casual,174
240,2023-09-30,Tangerang,casual,138
226,2023-11-28,Tangerang,casual,144
225,2023-06-01,Jakarta,casual,121
220,2023-11-28,Jakarta,casual,173
225,2023-06-17,Jakarta,casual,142
236,2023-11-11,Jakarta,casual,164
203,2023-11-05,Tangerang,casual,178
230,2023-07-02,Tangerang,casual,160
240,2023-11-12,Tangerang,casual,149
203,2023-08-24,Tangerang,casual,143
220,2023-05-09,Jakarta,casual,171
225,2023-09-02,Jakarta,casual,158
224,2023-05-26,Tangerang,casual,160
226,2023-09-30,Tangerang,casual,130
236,2023-08-20,Jakarta,casual,144
232,2023-05-07,Depok,casual,176
240,2023-05-15,Tangerang,casual,159
222,2023-11-13,Tangerang,casual,132
212,2023-06-18,Depok,casual,159
241,2023-12-08,Depok,casual,162
247,2023-08-03,Jakarta,casual,141
215,2023-08-09,Depok,casual,145
212,2023-05-03,Depok,casual,160
208,2023-07-21,Jakarta,casual,149
231,2023-10-21,Depok,casual,173
248,2023-11-10,Tangerang,casual,145
213,2023-11-23,Jakarta,casual,181
259,2023-11-01,Jakarta,casual,163
271,2023-11-23,Jakarta,casual,168
293,2023-12-10,Tangerang,casual,170
264,2023-08-19,Tangerang,casual,154
282,2023-12-15,Bekasi,casual,156
269,2023-08-31,Depok,casual,160
262,2023-06-11,Jakarta,casual,155
296,2023-10-02,Bogor,casual,169
267,2023-10-29,Tangerang,casual,164
269,2023-08-03,Depok,casual,157
278,2023-09-20,Jakarta,casual,142
282,2023-10-21,Bekasi,casual,155
290,2023-12-18,Bekasi,casual,162
294,2023-08-28,Jakarta,casual,178
293,2023-07-24,Tangerang,casual,142
282,2023-11-22,Bekasi,casual,154
280,2023-07-26,Jakarta,casual,158
251,2023-12-06,Tangerang,casual,139
271,2023-11-30,Jakarta,casual,148
256,2023-06-25,Jakarta,casual,159
261,2023-10-22,Jakarta,casual,166
272,2023-06-28,Jakarta,casual,147
259,2023-06-22,Jakarta,casual,169
290,2023-09-01,Bekasi,casual,163
295,2023-12-30,Bekasi,casual,176
300,2023-12-16,Depok,casual,144
265,2023-06-23,Tangerang,casual,158
272,2023-06-09,Jakarta,casual,168
255,2023-08-09,Jakarta,casual,143
284,2023-11-23,Jakarta,casual,159
256,2023-09-18,Jakarta,casual,186
263,2023-11-14,Tangerang,casual,173
281,2023-06-27,Tangerang,casual,177
269,2023-09-03,Depok,casual,160
274,2023-08-06,Jakarta,casual,150
261,2023-09-03,Jakarta,casual,174
278,2023-06-05,Jakarta,casual,160
271,2023-09-05,Jakarta,casual,180
267,2023-11-02,Tangerang,casual,157
271,2023-12-01,Jakarta,casual,165
258,2023-10-05,Bekasi,casual,157
268,2023-12-26,Jakarta,casual,174
262,2023-06-10,Jakarta,casual,161
265,2023-08-14,Tangerang,casual,155
258,2023-10-28,Bekasi,casual,150
274,2023-08-18,Jakarta,casual,156
280,2023-08-15,Jakarta,casual,123
269,2023-08-15,Depok,casual,169
265,2023-12-23,Tangerang,casual,182
265,2023-12-13,Tangerang,casual,163
258,2023-10-31,Bekasi,casual,155
256,2023-12-27,Jakarta,casual,188
282,2023-08-19,Bekasi,casual,164
294,2023-10-11,Jakarta,casual,163
259,2023-08-31,Jakarta,casual,179
274,2023-11-15,Jakarta,casual,168
251,2023-08-29,Tangerang,casual,183
295,2023-11-16,Bekasi,casual,163
285,2023-06-04,Jakarta,casual,182
261,2023-11-14,Jakarta,casual,172
281,2023-12-24,Tangerang,casual,160
259,2023-09-18,Jakarta,casual,142
266,2023-09-08,Tangerang,casual,200
264,2023-06-06,Tangerang,casual,138
299,2023-10-21,Tangerang,casual,139
264,2023-08-27,Tangerang,casual,146
286,2023-08-25,Tangerang,casual,162
259,2023-11-11,Jakarta,casual,170
268,2023-11-03,Jakarta,casual,153
264,2023-10-20,Tangerang,casual,160
293,2023-06-27,Tangerang,casual,157
251,2023-06-25,Tangerang,casual,187
286,2023-12-26,Tangerang,casual,143
285,2023-11-09,Jakarta,casual,160
293,2023-08-18,Tangerang,casual,155
252,2023-08-17,Bogor,casual,164
256,2023-11-25,Jakarta,casual,163
266,2023-10-29,Tangerang,casual,180
267,2023-09-12,Tangerang,casual,148
271,2023-09-03,Jakarta,casual,156
263,2023-10-12,Tangerang,casual,159
257,2023-07-15,Bogor,casual,170
268,2023-06-10,Jakarta,casual,151
259,2023-12-02,Jakarta,casual,165
271,2023-10-06,Jakarta,casual,140
298,2023-07-12,Bogor,casual,197
258,2023-10-15,Bekasi,casual,157
255,2023-09-30,Jakarta,casual,166
262,2023-09-07,Jakarta,casual,162
260,2023-10-03,Jakarta,casual,140
293,2023-09-16,Tangerang,casual,164
296,2023-09-09,Bogor,casual,148
299,2023-08-09,Tangerang,casual,156
274,2023-07-04,Jakarta,casual,186
294,2023-08-03,Jakarta,casual,152
260,2023-08-04,Jakarta,casual,173
294,2023-08-13,Jakarta,casual,166
267,2023-10-13,Tangerang,casual,160
267,2023-07-24,Tangerang,casual,140
260,2023-07-12,Jakarta,casual,156
261,2023-09-01,Jakarta,casual,154
285,2023-11-22,Jakarta,casual,153
286,2023-09-14,Tangerang,casual,168
262,2023-11-15,Jakarta,casual,166
267,2023-07-31,Tangerang,casual,145
299,2023-06-10,Tangerang,casual,165
275,2023-07-04,Bogor,casual,160
285,2023-07-13,Jakarta,casual,152
262,2023-08-29,Jakarta,casual,153
262,2023-10-02,Jakarta,casual,155
280,2023-11-24,Jakarta,casual,156
275,2023-10-11,Bogor,casual,154
251,2023-07-13,Tangerang,casual,144
289,2023-10-06,Tangerang,casual,187
252,2023-08-31,Bogor,casual,164
272,2023-11-23,Jakarta,casual,179
259,2023-08-21,Jakarta,casual,127
300,2023-08-28,Depok,casual,184
258,2023-09-09,Bekasi,casual,179
282,2023-11-09,Bekasi,casual,160
264,2023-11-17,Tangerang,casual,164
252,2023-12-11,Bogor,casual,162
282,2023-07-27,Bekasi,casual,141
256,2023-08-07,Jakarta,casual,166
261,2023-06-09,Jakarta,casual,163
271,2023-08-21,Jakarta,casual,152
296,2023-06-21,Bogor,casual,144
282,2023-08-03,Bekasi,casual,186
281,2023-11-01,Tangerang,casual,143
265,2023-12-04,Tangerang,casual,167
282,2023-10-15,Bekasi,casual,158
262,2023-07-03,Jakarta,casual,119
281,2023-09-13,Tangerang,casual,150
255,2023-11-12,Jakarta,casual,167
264,2023-07-01,Tangerang,casual,156
263,2023-11-25,Tangerang,casual,164
266,2023-10-16,Tangerang,casual,170
252,2023-12-03,Bogor,casual,168
265,2023-12-19,Tangerang,casual,155
296,2023-09-10,Bogor,casual,145
296,2023-12-21,Bogor,casual,147
261,2023-12-31,Jakarta,casual,168
299,2023-08-12,Tangerang,casual,149
267,2023-11-30,Tangerang,casual,159
255,2023-12-18,Jakarta,casual,165
282,2023-10-25,Bekasi,casual,161
278,2023-07-01,Jakarta,casual,169
286,2023-08-06,Tangerang,casual,155
271,2023-06-04,Jakarta,casual,127
300,2023-11-13,Depok,casual,131
265,2023-11-22,Tangerang,casual,156
262,2023-09-02,Jakarta,casual,205
256,2023-06-09,Jakarta,casual,147
293,2023-11-10,Tangerang,casual,179
271,2023-11-21,Jakarta,casual,170
295,2023-11-15,Bekasi,casual,150
271,2023-06-29,Jakarta,casual,172
281,2023-06-12,Tangerang,casual,161
262,2023-11-20,Jakarta,casual,152
271,2023-07-03,Jakarta,casual,150
267,2023-12-22,Tangerang,casual,173
281,2023-07-01,Tangerang,casual,165
265,2023-06-04,Tangerang,casual,173
294,2023-11-12,Jakarta,casual,170
255,2023-10-21,Jakarta,casual,172
297,2023-06-04,Jakarta,casual,186
258,2023-09-21,Bekasi,casual,168
282,2023-07-25,Bekasi,casual,187
258,2023-06-07,Bekasi,casual,184
281,2023-07-10,Tangerang,casual,159
272,2023-12-14,Jakarta,casual,177
265,2023-07-31,Tangerang,casual,136
296,2023-08-21,Bogor,casual,176
256,2023-12-19,Jakarta,casual,163
258,2023-07-25,Bekasi,casual,163
293,2023-12-30,Tangerang,casual,145
275,2023-10-22,Bogor,casual,149
323,2023-08-31,Tangerang,casual,152
330,2023-10-30,Depok,casual,128
348,2023-09-21,Bogor,casual,158
325,2023-08-25,Bekasi,casual,146
342,2023-10-21,Jakarta,casual,163
344,2023-10-03,Depok,casual,134
316,2023-07-25,Jakarta,casual,130
344,2023-10-24,Depok,casual,173
341,2023-07-16,Bogor,casual,144
344,2023-09-03,Depok,casual,172
345,2023-08-04,Tangerang,casual,165
316,2023-07-29,Jakarta,casual,147
341,2023-09-03,Bogor,casual,190
328,2023-07-03,Bogor,casual,151
303,2023-12-21,Bogor,casual,157
348,2023-09-06,Bogor,casual,158
315,2023-08-07,Jakarta,casual,180
341,2023-12-23,Bogor,casual,138
301,2023-12-21,Tangerang,casual,165
309,2023-10-07,Jakarta,casual,140
322,2023-08-22,Jakarta,casual,155
317,2023-10-08,Jakarta,casual,162
341,2023-11-15,Bogor,casual,128
321,2023-08-22,Jakarta,casual,154
345,2023-10-16,Tangerang,casual,153
301,2023-07-14,Tangerang,casual,156
326,2023-11-05,Bogor,casual,178
332,2023-08-10,Bogor,casual,144
339,2023-07-26,Depok,casual,164
312,2023-11-13,Tangerang,casual,143
325,2023-08-27,Bekasi,casual,171
332,2023-12-10,Bogor,casual,158
349,2023-09-06,Jakarta,casual,158
312,2023-09-29,Tangerang,casual,158
332,2023-10-17,Bogor,casual,150
312,2023-08-10,Tangerang,casual,139
332,2023-08-08,Bogor,casual,158
346,2023-11-28,Jakarta,casual,172
341,2023-11-27,Bogor,casual,191
342,2023-11-25,Jakarta,casual,159
341,2023-10-08,Bogor,casual,166
331,2023-10-18,Bogor,casual,147
323,2023-11-26,Tangerang,casual,168
336,2023-09-26,Tangerang,casual,170
309,2023-07-12,Jakarta,casual,148
313,2023-12-12,Tangerang,casual,174
323,2023-10-02,Tangerang,casual,177
341,2023-08-03,Bogor,casual,164
348,2023-10-16,Bogor,casual,154
321,2023-08-05,Jakarta,casual,172
326,2023-08-30,Bogor,casual,193
325,2023-12-10,Bekasi,casual,145
349,2023-08-04,Jakarta,casual,143
315,2023-12-20,Jakarta,casual,140
315,2023-12-03,Jakarta,casual,160
330,2023-08-07,Depok,casual,144
323,2023-08-14,Tangerang,casual,151
309,2023-11-14,Jakarta,casual,126
303,2023-07-15,Bogor,casual,167
344,2023-09-11,Depok,casual,178
301,2023-08-21,Tangerang,casual,158
325,2023-08-23,Bekasi,casual,167
328,2023-09-17,Bogor,casual,170
326,2023-12-19,Bogor,casual,130
322,2023-08-03,Jakarta,casual,169
312,2023-09-08,Tangerang,casual,130
326,2023-07-04,Bogor,casual,157
330,2023-11-25,Depok,casual,188
332,2023-09-28,Bogor,casual,171
325,2023-09-13,Bekasi,casual,157
335,2023-12-02,Tangerang,casual,191
317,2023-09-19,Jakarta,casual,182
303,2023-12-23,Bogor,casual,152
303,2023-08-30,Bogor,casual,147
339,2023-11-05,Depok,casual,198
341,2023-07-27,Bogor,casual,172
312,2023-07-01,Tangerang,casual,145
303,2023-12-30,Bogor,casual,157
344,2023-08-05,Depok,casual,177
341,2023-08-01,Bogor,casual,167
328,2023-11-29,Bogor,casual,176
345,2023-12-04,Tangerang,casual,138
330,2023-07-08,Depok,casual,165
316,2023-10-12,Jakarta,casual,166
326,2023-09-30,Bogor,casual,143
329,2023-12-28,Depok,casual,125
303,2023-12-21,Bogor,casual,165
332,2023-12-31,Bogor,casual,155
309,2023-11-28,Jakarta,casual,147
322,2023-12-21,Jakarta,casual,156
301,2023-07-25,Tangerang,casual,157
337,2023-11-28,Bogor,casual,165
342,2023-07-28,Jakarta,casual,180
326,2023-10-17,Bogor,casual,150
332,2023-07-20,Bogor,casual,189
332,2023-11-29,Bogor,casual,153
337,2023-09-27,Bogor,casual,181
348,2023-07-23,Bogor,casual,137
329,2023-09-30,Depok,casual,160
321,2023-07-21,Jakarta,casual,134
344,2023-08-17,Depok,casual,157
303,2023-08-20,Bogor,casual,157
325,2023-12-30,Bekasi,casual,155
339,2023-11-18,Depok,casual,152
328,2023-09-16,Bogor,casual,162
336,2023-11-15,Tangerang,casual,142
304,2023-07-03,Depok,casual,171
341,2023-12-15,Bogor,casual,172
346,2023-08-31,Jakarta,casual,169
330,2023-08-13,Depok,casual,156
342,2023-09-21,Jakarta,casual,159
312,2023-07-27,Tangerang,casual,137
301,2023-07-21,Tangerang,casual,161
315,2023-09-11,Jakarta,casual,159
301,2023-11-13,Tangerang,casual,158
303,2023-08-18,Bogor,casual,157
317,2023-11-22,Jakarta,casual,125
317,2023-09-12,Jakarta,casual,141
346,2023-11-02,Jakarta,casual,181
321,2023-08-09,Jakarta,casual,163
339,2023-09-19,Depok,casual,176
313,2023-09-25,Tangerang,casual,154
323,2023-08-09,Tangerang,casual,177
303,2023-11-21,Bogor,casual,145
330,2023-09-24,Depok,casual,178
323,2023-11-02,Tangerang,casual,165
323,2023-08-24,Tangerang,casual,160
349,2023-11-10,Jakarta,casual,165
312,2023-11-18,Tangerang,casual,128
323,2023-10-16,Tangerang,casual,167
312,2023-07-07,Tangerang,casual,155
312,2023-12-12,Tangerang,casual,166
341,2023-10-08,Bogor,casual,147
323,2023-08-29,Tangerang,casual,156
321,2023-11-23,Jakarta,casual,147
324,2023-08-15,Tangerang,casual,156
321,2023-08-05,Jakarta,casual,173
331,2023-09-06,Bogor,casual,153
337,2023-09-08,Bogor,casual,178
345,2023-10-01,Tangerang,casual,155
323,2023-10-19,Tangerang,casual,162
315,2023-08-08,Jakarta,casual,162
317,2023-07-19,Jakarta,casual,142
323,2023-11-18,Tangerang,casual,157
326,2023-08-05,Bogor,casual,172
329,2023-09-29,Depok,casual,182
335,2023-08-03,Tangerang,casual,160
328,2023-10-26,Bogor,casual,188
321,2023-09-09,Jakarta,casual,153
341,2023-09-24,Bogor,casual,156
328,2023-11-30,Bogor,casual,180
304,2023-07-16,Depok,casual,166
301,2023-10-15,Tangerang,casual,155
328,2023-09-15,Bogor,casual,170
329,2023-08-12,Depok,casual,165
313,2023-07-11,Tangerang,casual,151
325,2023-07-26,Bekasi,casual,162
398,2023-12-20,Tangerang,casual,175
356,2023-09-23,Jakarta,casual,155
395,2023-09-13,Bekasi,casual,177
380,2023-08-24,Jakarta,casual,182
394,2023-10-18,Bekasi,casual,158
389,2023-11-28,Jakarta,casual,151
355,2023-08-10,Bogor,casual,179
399,2023-09-18,Bogor,casual,162
398,2023-12-07,Tangerang,casual,153
383,2023-11-03,Bogor,casual,137
395,2023-08-05,Bekasi,casual,155
364,2023-10-09,Jakarta,casual,165
361,2023-10-22,Bogor,casual,167
365,2023-08-14,Jakarta,casual,157
390,2023-11-18,Tangerang,casual,173
382,2023-11-08,Tangerang,casual,147
384,2023-09-11,Tangerang,casual,160
364,2023-11-09,Jakarta,casual,158
391,2023-09-19,Jakarta,casual,171
361,2023-12-04,Bogor,casual,158
383,2023-10-08,Bogor,casual,156
367,2023-11-02,Bogor,casual,140
394,2023-10-18,Bekasi,casual,124
395,2023-10-28,Bekasi,casual,186
372,2023-09-21,Jakarta,casual,187
362,2023-12-28,Bogor,casual,168
383,2023-12-27,Bogor,casual,157
358,2023-08-23,Tangerang,casual,171
355,2023-10-11,Bogor,casual,142
378,2023-09-09,Jakarta,casual,146
362,2023-11-27,Bogor,casual,151
375,2023-12-28,Bogor,casual,165
