"id_pelanggan","tanggal_transaksi","jumlah"
458,"2024-01-03","107500"
464,"2024-01-03","89000"
467,"2024-01-03","84000"
468,"2024-01-03","73500"
469,"2024-01-03","212500"
470,"2024-01-03","70500"
471,"2024-01-03","80000"
473,"2024-01-03","170500"
477,"2024-01-03","81000"
480,"2024-01-03","363000"
483,"2024-01-03","96000"
494,"2024-01-03","75500"
495,"2024-01-03","83000"
497,"2024-01-03","72500"
501,"2024-01-03","112500"
503,"2024-01-03","69000"
505,"2024-01-03","103000"
506,"2024-01-03","151500"
507,"2024-01-03","162500"
512,"2024-01-03","95500"
513,"2024-01-03","79500"
524,"2024-01-03","99500"
526,"2024-01-03","71500"
528,"2024-01-03","84000"
529,"2024-01-03","65500"
532,"2024-01-03","83000"
538,"2024-01-03","71500"
539,"2024-01-03","202000"
540,"2024-01-03","83000"
542,"2024-01-03","490000"
543,"2024-01-03","81500"
544,"2024-01-03","75000"
547,"2024-01-03","84000"
548,"2024-01-03","85000"
549,"2024-01-03","186000"
550,"2024-01-03","86000"
553,"2024-01-03","89000"
558,"2024-01-03","163500"
560,"2024-01-03","211000"
561,"2024-01-03","291500"
565,"2024-01-03","161500"
566,"2024-01-03","100500"
567,"2024-01-03","283000"
570,"2024-01-03","69500"
571,"2024-01-03","66000"
572,"2024-01-03","66500"
574,"2024-01-03","81500"
581,"2024-01-03","167000"
582,"2024-01-03","87500"
583,"2024-01-03","192000"
587,"2024-01-03","82500"
589,"2024-01-03","187000"
590,"2024-01-03","61500"
593,"2024-01-03","176000"
601,"2024-01-03","105500"
605,"2024-01-03","112500"
613,"2024-01-03","100000"
616,"2024-01-03","62500"
617,"2024-01-03","57500"
622,"2024-01-03","139500"
626,"2024-01-03","210500"
632,"2024-01-03","206000"
633,"2024-01-03","195000"
635,"2024-01-03","84000"
641,"2024-01-03","69500"
646,"2024-01-03","272500"
650,"2024-01-03","57000"
651,"2024-01-03","350000"
656,"2024-01-03","64500"
659,"2024-01-03","198500"
662,"2024-01-03","77500"
663,"2024-01-03","110500"
665,"2024-01-03","93000"
667,"2024-01-03","63000"
670,"2024-01-03","151000"
672,"2024-01-03","95500"
673,"2024-01-03","85500"
680,"2024-01-03","252500"
688,"2024-01-03","75500"
691,"2024-01-03","86000"
693,"2024-01-03","95500"
695,"2024-01-03","366000"
696,"2024-01-03","91000"
699,"2024-01-03","192000"
708,"2024-01-03","168500"
709,"2024-01-03","71500"
713,"2024-01-03","101000"
714,"2024-01-03","92500"
720,"2024-01-03","57500"
723,"2024-01-03","66000"
729,"2024-01-03","168500"
730,"2024-01-03","153500"
731,"2024-01-03","250500"
735,"2024-01-03","89000"
737,"2024-01-03","113000"
741,"2024-01-03","94000"
747,"2024-01-03","120000"
750,"2024-01-03","106500"
754,"2024-01-03","101500"
755,"2024-01-03","95000"
760,"2024-01-03","74000"
761,"2024-01-03","147000"
765,"2024-01-03","149500"
769,"2024-01-03","72000"
771,"2024-01-03","77000"
774,"2024-01-03","70000"
777,"2024-01-03","79000"
778,"2024-01-03","82000"
779,"2024-01-03","73500"
780,"2024-01-03","84000"
781,"2024-01-03","89000"
785,"2024-01-03","86500"
791,"2024-01-03","100000"
795,"2024-01-03","76000"
803,"2024-01-03","82000"
804,"2024-01-03","369500"
817,"2024-01-03","100000"
826,"2024-01-03","97500"
837,"2024-01-03","191500"
841,"2024-01-03","103500"
843,"2024-01-03","102000"
845,"2024-01-03","72500"
846,"2024-01-03","76000"
849,"2024-01-03","69500"
851,"2024-01-03","79000"
856,"2024-01-03","68500"
862,"2024-01-03","82000"
864,"2024-01-03","62000"
865,"2024-01-03","179000"
867,"2024-01-03","71000"
868,"2024-01-03","59500"
870,"2024-01-03","164000"
871,"2024-01-03","104500"
874,"2024-01-03","319000"
875,"2024-01-03","80000"
877,"2024-01-03","92500"
880,"2024-01-03","64500"
885,"2024-01-03","86000"
889,"2024-01-03","77500"
890,"2024-01-03","79000"
893,"2024-01-03","101500"
894,"2024-01-03","70000"
895,"2024-01-03","119500"
896,"2024-01-03","187500"
898,"2024-01-03","246000"
899,"2024-01-03","179000"
904,"2024-01-03","196500"
907,"2024-01-03","109500"
909,"2024-01-03","162000"
910,"2024-01-03","77500"
913,"2024-01-03","101500"
918,"2024-01-03","252500"
919,"2024-01-03","52500"
925,"2024-01-03","126000"
927,"2024-01-03","60500"
937,"2024-01-03","76500"
939,"2024-01-03","72000"
943,"2024-01-03","186500"
945,"2024-01-03","165500"
946,"2024-01-03","88000"
948,"2024-01-03","111000"
954,"2024-01-03","77000"
960,"2024-01-03","68000"
961,"2024-01-03","149000"
963,"2024-01-03","83500"
965,"2024-01-03","53500"
967,"2024-01-03","185500"
969,"2024-01-03","160500"
971,"2024-01-03","105500"
972,"2024-01-03","235500"
973,"2024-01-03","114000"
974,"2024-01-03","179500"
976,"2024-01-03","70000"
986,"2024-01-03","66000"
987,"2024-01-03","100500"
988,"2024-01-03","174000"
990,"2024-01-03","111000"
991,"2024-01-03","290500"
998,"2024-01-03","76500"
1004,"2024-01-03","89500"
1005,"2024-01-03","156500"
1010,"2024-01-03","94000"
1011,"2024-01-03","278500"
1013,"2024-01-03","182000"
1017,"2024-01-03","94500"
1019,"2024-01-03","68500"
1021,"2024-01-03","156000"
1022,"2024-01-03","77500"
1023,"2024-01-03","144000"
1027,"2024-01-03","164500"
1033,"2024-01-03","86000"
1035,"2024-01-03","73000"
1039,"2024-01-03","92500"
1043,"2024-01-03","106500"
1045,"2024-01-03","161000"
1046,"2024-01-03","81000"
1048,"2024-01-03","88000"
1049,"2024-01-03","174000"
1052,"2024-01-03","198000"
1058,"2024-01-03","152500"
1067,"2024-01-03","351500"
1073,"2024-01-03","274500"
1079,"2024-01-03","99000"
1080,"2024-01-03","60000"
1081,"2024-01-03","123500"
1082,"2024-01-03","164000"
1083,"2024-01-03","85500"
1084,"2024-01-03","180000"
1085,"2024-01-03","94000"
1087,"2024-01-03","71000"
1088,"2024-01-03","95500"
1090,"2024-01-03","162500"
1092,"2024-01-03","86500"
1093,"2024-01-03","98000"
1094,"2024-01-03","69500"
1096,"2024-01-03","101000"
1100,"2024-01-03","64000"
1101,"2024-01-03","174500"
1102,"2024-01-03","159500"
1103,"2024-01-03","140000"
1105,"2024-01-03","98000"
1108,"2024-01-03","86000"
1115,"2024-01-03","84000"
1117,"2024-01-03","162000"
1119,"2024-01-03","98500"
1120,"2024-01-03","289000"
1121,"2024-01-03","104000"
1127,"2024-01-03","124000"
1128,"2024-01-03","80500"
1139,"2024-01-03","67500"
1142,"2024-01-03","161000"
1144,"2024-01-03","90000"
1148,"2024-01-03","152500"
1151,"2024-01-03","74500"
1157,"2024-01-03","57000"
1158,"2024-01-03","111000"
1159,"2024-01-03","179000"
1160,"2024-01-03","64500"
1161,"2024-01-03","88500"
1162,"2024-01-03","96000"
1163,"2024-01-03","164500"
1167,"2024-01-03","63500"
1168,"2024-01-03","71500"
1179,"2024-01-03","87500"
1180,"2024-01-03","78000"
1188,"2024-01-03","94000"
1197,"2024-01-03","105500"
1198,"2024-01-03","83000"
1199,"2024-01-03","161000"
1200,"2024-01-03","71500"
1202,"2024-01-03","153000"
1203,"2024-01-03","70000"
1205,"2024-01-03","91000"
1206,"2024-01-03","66000"
1209,"2024-01-03","76500"
1211,"2024-01-03","85000"
1212,"2024-01-03","141500"
1215,"2024-01-03","173000"
1216,"2024-01-03","88000"
1219,"2024-01-03","93000"
1222,"2024-01-03","81000"
1223,"2024-01-03","73500"
1225,"2024-01-03","102500"
1228,"2024-01-03","88500"
1233,"2024-01-03","76000"
1235,"2024-01-03","68500"
1236,"2024-01-03","104500"
1238,"2024-01-03","91000"
1242,"2024-01-03","248000"
1243,"2024-01-03","142000"
1246,"2024-01-03","87500"
1250,"2024-01-03","88000"
1251,"2024-01-03","87000"
1255,"2024-01-03","164000"
1266,"2024-01-03","74500"
1271,"2024-01-03","99000"
1275,"2024-01-03","102000"
1276,"2024-01-03","270500"
1277,"2024-01-03","90000"
1279,"2024-01-03","164000"
1285,"2024-01-03","156000"
1287,"2024-01-03","79500"
1292,"2024-01-03","183500"
1293,"2024-01-03","234000"
1294,"2024-01-03","75500"
1295,"2024-01-03","188000"
1296,"2024-01-03","69000"
1297,"2024-01-03","181500"
1298,"2024-01-03","66000"
1299,"2024-01-03","89000"
1300,"2024-01-03","85000"
1303,"2024-01-03","104000"
1304,"2024-01-03","163000"
1306,"2024-01-03","86000"
1316,"2024-01-03","98000"
1317,"2024-01-03","177500"
1323,"2024-01-03","352000"
1328,"2024-01-03","211500"
1329,"2024-01-03","61000"
1330,"2024-01-03","105000"
1331,"2024-01-03","77500"
1332,"2024-01-03","107000"
1334,"2024-01-03","83000"
1335,"2024-01-03","102000"
1340,"2024-01-03","139500"
1342,"2024-01-03","101500"
1345,"2024-01-03","85000"
1346,"2024-01-03","60500"
1347,"2024-01-03","85000"
1348,"2024-01-03","152500"
1350,"2024-01-03","81500"
1359,"2024-01-03","98000"
1360,"2024-01-03","88000"
1361,"2024-01-03","107500"
1363,"2024-01-03","97000"
1364,"2024-01-03","83500"
1366,"2024-01-03","116000"
1367,"2024-01-03","70000"
1370,"2024-01-03","228500"
1372,"2024-01-03","107000"
1373,"2024-01-03","106500"
1378,"2024-01-03","99000"
1379,"2024-01-03","77500"
1380,"2024-01-03","88000"
1385,"2024-01-03","82000"
1391,"2024-01-03","89000"
1396,"2024-01-03","76000"
1398,"2024-01-03","91500"
1400,"2024-01-03","173000"
1404,"2024-01-03","93500"
1416,"2024-01-03","104500"
1422,"2024-01-03","105000"
1425,"2024-01-03","94000"
1429,"2024-01-03","84000"
1430,"2024-01-03","89000"
1431,"2024-01-03","85500"
1,"2024-01-04","67500"
3,"2024-01-04","98000"
4,"2024-01-04","94500"
5,"2024-01-04","82500"
7,"2024-01-04","60000"
8,"2024-01-04","90000"
9,"2024-01-04","82000"
10,"2024-01-04","99500"
12,"2024-01-04","86500"
17,"2024-01-04","145000"
18,"2024-01-04","95500"
22,"2024-01-04","97000"
23,"2024-01-04","269500"
25,"2024-01-04","94000"
29,"2024-01-04","115500"
33,"2024-01-04","232500"
35,"2024-01-04","155500"
38,"2024-01-04","99500"
43,"2024-01-04","94000"
44,"2024-01-04","62500"
49,"2024-01-04","323000"
54,"2024-01-04","121500"
58,"2024-01-04","101500"
64,"2024-01-04","69000"
68,"2024-01-04","78000"
69,"2024-01-04","103500"
71,"2024-01-04","72000"
72,"2024-01-04","100000"
74,"2024-01-04","87000"
75,"2024-01-04","92500"
76,"2024-01-04","101000"
77,"2024-01-04","69500"
81,"2024-01-04","148500"
83,"2024-01-04","70500"
84,"2024-01-04","181500"
97,"2024-01-04","92000"
104,"2024-01-04","159000"
106,"2024-01-04","76000"
109,"2024-01-04","88500"
110,"2024-01-04","67500"
119,"2024-01-04","98000"
120,"2024-01-04","78000"
121,"2024-01-04","213000"
122,"2024-01-04","94500"
124,"2024-01-04","170500"
125,"2024-01-04","81500"
127,"2024-01-04","89500"
130,"2024-01-04","108500"
134,"2024-01-04","115500"
135,"2024-01-04","73500"
140,"2024-01-04","155500"
141,"2024-01-04","84000"
146,"2024-01-04","86000"
147,"2024-01-04","89500"
148,"2024-01-04","78000"
150,"2024-01-04","75500"
153,"2024-01-04","237500"
156,"2024-01-04","62500"
159,"2024-01-04","97000"
167,"2024-01-04","92000"
168,"2024-01-04","113000"
170,"2024-01-04","95500"
172,"2024-01-04","74500"
179,"2024-01-04","182000"
180,"2024-01-04","160500"
188,"2024-01-04","78500"
190,"2024-01-04","116000"
196,"2024-01-04","63500"
202,"2024-01-04","84000"
207,"2024-01-04","258500"
209,"2024-01-04","89500"
210,"2024-01-04","57000"
212,"2024-01-04","82500"
213,"2024-01-04","88000"
216,"2024-01-04","194000"
218,"2024-01-04","391500"
221,"2024-01-04","100500"
222,"2024-01-04","171500"
227,"2024-01-04","183500"
228,"2024-01-04","92500"
229,"2024-01-04","82500"
231,"2024-01-04","96500"
232,"2024-01-04","283500"
235,"2024-01-04","90000"
240,"2024-01-04","82000"
250,"2024-01-04","97500"
255,"2024-01-04","102500"
267,"2024-01-04","95000"
270,"2024-01-04","192000"
271,"2024-01-04","94500"
273,"2024-01-04","87000"
275,"2024-01-04","198500"
280,"2024-01-04","97500"
282,"2024-01-04","104000"
285,"2024-01-04","122000"
287,"2024-01-04","61500"
290,"2024-01-04","89000"
299,"2024-01-04","75500"
300,"2024-01-04","69000"
302,"2024-01-04","99500"
306,"2024-01-04","90500"
312,"2024-01-04","113500"
314,"2024-01-04","88000"
317,"2024-01-04","65000"
322,"2024-01-04","128500"
325,"2024-01-04","73000"
330,"2024-01-04","67500"
332,"2024-01-04","81000"
333,"2024-01-04","88000"
337,"2024-01-04","84000"
339,"2024-01-04","207000"
344,"2024-01-04","84500"
345,"2024-01-04","68000"
346,"2024-01-04","170000"
348,"2024-01-04","96000"
351,"2024-01-04","103000"
354,"2024-01-04","66000"
355,"2024-01-04","94000"
358,"2024-01-04","92000"
363,"2024-01-04","58500"
369,"2024-01-04","66500"
372,"2024-01-04","150000"
377,"2024-01-04","107500"
381,"2024-01-04","94500"
386,"2024-01-04","100000"
389,"2024-01-04","93500"
390,"2024-01-04","78000"
391,"2024-01-04","76000"
393,"2024-01-04","158500"
394,"2024-01-04","178000"
395,"2024-01-04","113500"
397,"2024-01-04","147500"
398,"2024-01-04","91000"
400,"2024-01-04","85500"
407,"2024-01-04","97000"
408,"2024-01-04","96000"
409,"2024-01-04","64500"
410,"2024-01-04","95000"
411,"2024-01-04","223500"
418,"2024-01-04","109500"
422,"2024-01-04","178000"
426,"2024-01-04","60000"
432,"2024-01-04","150000"
433,"2024-01-04","100500"
435,"2024-01-04","91500"
436,"2024-01-04","91500"
443,"2024-01-04","91500"
445,"2024-01-04","66500"
447,"2024-01-04","78500"
452,"2024-01-04","68000"
453,"2024-01-04","86500"
457,"2024-01-04","75000"
458,"2024-01-04","150500"
465,"2024-01-04","83000"
468,"2024-01-04","110000"
470,"2024-01-04","95000"
471,"2024-01-04","184500"
472,"2024-01-04","79500"
473,"2024-01-04","70000"
475,"2024-01-04","88500"
483,"2024-01-04","55500"
485,"2024-01-04","75000"
495,"2024-01-04","72500"
498,"2024-01-04","298500"
499,"2024-01-04","153500"
503,"2024-01-04","353500"
504,"2024-01-04","90500"
511,"2024-01-04","83000"
512,"2024-01-04","81000"
516,"2024-01-04","78000"
522,"2024-01-04","95000"
524,"2024-01-04","255500"
529,"2024-01-04","101000"
531,"2024-01-04","82000"
533,"2024-01-04","96000"
534,"2024-01-04","73500"
537,"2024-01-04","77000"
539,"2024-01-04","91500"
540,"2024-01-04","68500"
544,"2024-01-04","89500"
548,"2024-01-04","58500"
550,"2024-01-04","95500"
555,"2024-01-04","152500"
556,"2024-01-04","89000"
562,"2024-01-04","103000"
566,"2024-01-04","248000"
567,"2024-01-04","64000"
568,"2024-01-04","184000"
570,"2024-01-04","135500"
571,"2024-01-04","171500"
572,"2024-01-04","84500"
576,"2024-01-04","78000"
579,"2024-01-04","73000"
583,"2024-01-04","74000"
590,"2024-01-04","92500"
596,"2024-01-04","72000"
605,"2024-01-04","73500"
609,"2024-01-04","73000"
610,"2024-01-04","91500"
613,"2024-01-04","60500"
614,"2024-01-04","160000"
624,"2024-01-04","117500"
630,"2024-01-04","64500"
632,"2024-01-04","70000"
638,"2024-01-04","174500"
647,"2024-01-04","69000"
648,"2024-01-04","78500"
650,"2024-01-04","78500"
652,"2024-01-04","84000"
654,"2024-01-04","100500"
656,"2024-01-04","230500"
659,"2024-01-04","178000"
660,"2024-01-04","128000"
662,"2024-01-04","70000"
663,"2024-01-04","172500"
666,"2024-01-04","99500"
670,"2024-01-04","72500"
673,"2024-01-04","257500"
682,"2024-01-04","174000"
684,"2024-01-04","102500"
688,"2024-01-04","153000"
691,"2024-01-04","74000"
693,"2024-01-04","70500"
695,"2024-01-04","170500"
699,"2024-01-04","91500"
700,"2024-01-04","49500"
703,"2024-01-04","263000"
707,"2024-01-04","109000"
708,"2024-01-04","115500"
709,"2024-01-04","164500"
710,"2024-01-04","92000"
713,"2024-01-04","61500"
715,"2024-01-04","92500"
716,"2024-01-04","91500"
718,"2024-01-04","93500"
719,"2024-01-04","74000"
735,"2024-01-04","91000"
739,"2024-01-04","81000"
740,"2024-01-04","163000"
746,"2024-01-04","90000"
747,"2024-01-04","66500"
749,"2024-01-04","109500"
751,"2024-01-04","87000"
753,"2024-01-04","96500"
756,"2024-01-04","194500"
761,"2024-01-04","194000"
764,"2024-01-04","185000"
767,"2024-01-04","82000"
769,"2024-01-04","78000"
771,"2024-01-04","112500"
772,"2024-01-04","86000"
774,"2024-01-04","90500"
776,"2024-01-04","206500"
779,"2024-01-04","182000"
782,"2024-01-04","189000"
783,"2024-01-04","59000"
784,"2024-01-04","208000"
785,"2024-01-04","108000"
787,"2024-01-04","88500"
790,"2024-01-04","62500"
796,"2024-01-04","77500"
799,"2024-01-04","213000"
800,"2024-01-04","206500"
803,"2024-01-04","179000"
804,"2024-01-04","79500"
813,"2024-01-04","184000"
816,"2024-01-04","154500"
818,"2024-01-04","64000"
819,"2024-01-04","96500"
821,"2024-01-04","82000"
824,"2024-01-04","97000"
825,"2024-01-04","185500"
829,"2024-01-04","146000"
832,"2024-01-04","102000"
833,"2024-01-04","154000"
836,"2024-01-04","74500"
838,"2024-01-04","96500"
841,"2024-01-04","63500"
844,"2024-01-04","167000"
847,"2024-01-04","100000"
848,"2024-01-04","91000"
850,"2024-01-04","78000"
851,"2024-01-04","77000"
853,"2024-01-04","89500"
869,"2024-01-04","201000"
871,"2024-01-04","165500"
872,"2024-01-04","104000"
875,"2024-01-04","160000"
879,"2024-01-04","78500"
880,"2024-01-04","220500"
881,"2024-01-04","93500"
884,"2024-01-04","141500"
885,"2024-01-04","160500"
887,"2024-01-04","84000"
888,"2024-01-04","99000"
893,"2024-01-04","208000"
897,"2024-01-04","54500"
901,"2024-01-04","92000"
909,"2024-01-04","102000"
912,"2024-01-04","77000"
913,"2024-01-04","186000"
914,"2024-01-04","56500"
915,"2024-01-04","92000"
918,"2024-01-04","176000"
919,"2024-01-04","182500"
921,"2024-01-04","100000"
923,"2024-01-04","56000"
929,"2024-01-04","87000"
930,"2024-01-04","76000"
931,"2024-01-04","74500"
935,"2024-01-04","88000"
937,"2024-01-04","107000"
939,"2024-01-04","67500"
942,"2024-01-04","76500"
944,"2024-01-04","85000"
945,"2024-01-04","68500"
946,"2024-01-04","254000"
947,"2024-01-04","88000"
948,"2024-01-04","76000"
949,"2024-01-04","108000"
950,"2024-01-04","82500"
952,"2024-01-04","90000"
957,"2024-01-04","88500"
976,"2024-01-04","61000"
977,"2024-01-04","102500"
978,"2024-01-04","101500"
981,"2024-01-04","107000"
982,"2024-01-04","82000"
985,"2024-01-04","167500"
987,"2024-01-04","96500"
988,"2024-01-04","190500"
989,"2024-01-04","95500"
991,"2024-01-04","175000"
998,"2024-01-04","58000"
1010,"2024-01-04","74000"
1011,"2024-01-04","149000"
1013,"2024-01-04","267000"
1017,"2024-01-04","245500"
1023,"2024-01-04","156500"
1025,"2024-01-04","95000"
1027,"2024-01-04","105500"
1032,"2024-01-04","77000"
1036,"2024-01-04","98000"
1038,"2024-01-04","89000"
1049,"2024-01-04","197000"
1055,"2024-01-04","78000"
1062,"2024-01-04","168000"
1074,"2024-01-04","95000"
1077,"2024-01-04","82000"
1081,"2024-01-04","81500"
1086,"2024-01-04","175000"
1089,"2024-01-04","112500"
1090,"2024-01-04","184500"
1096,"2024-01-04","86000"
1097,"2024-01-04","71000"
1098,"2024-01-04","76500"
1099,"2024-01-04","77000"
1101,"2024-01-04","176500"
1104,"2024-01-04","277000"
1106,"2024-01-04","97000"
1110,"2024-01-04","57500"
1113,"2024-01-04","101000"
1117,"2024-01-04","163000"
1121,"2024-01-04","103000"
1123,"2024-01-04","107500"
1127,"2024-01-04","77500"
1131,"2024-01-04","106500"
1132,"2024-01-04","62500"
1143,"2024-01-04","63000"
1149,"2024-01-04","93000"
1150,"2024-01-04","51000"
1154,"2024-01-04","160000"
1155,"2024-01-04","80500"
1158,"2024-01-04","74000"
1160,"2024-01-04","58500"
1161,"2024-01-04","104000"
1163,"2024-01-04","111500"
1166,"2024-01-04","70000"
1167,"2024-01-04","82000"
1171,"2024-01-04","81500"
1173,"2024-01-04","124500"
1176,"2024-01-04","94500"
1177,"2024-01-04","51000"
1179,"2024-01-04","163000"
1181,"2024-01-04","175000"
1182,"2024-01-04","93000"
1183,"2024-01-04","72500"
1185,"2024-01-04","175500"
1187,"2024-01-04","111000"
1189,"2024-01-04","225500"
1191,"2024-01-04","80500"
1192,"2024-01-04","58500"
1193,"2024-01-04","61000"
1196,"2024-01-04","85000"
1203,"2024-01-04","79500"
1205,"2024-01-04","103500"
1206,"2024-01-04","93500"
1211,"2024-01-04","68000"
1212,"2024-01-04","68500"
1215,"2024-01-04","246000"
1219,"2024-01-04","145000"
1220,"2024-01-04","94500"
1222,"2024-01-04","206000"
1231,"2024-01-04","104000"
1232,"2024-01-04","83500"
1236,"2024-01-04","189500"
1237,"2024-01-04","101000"
1238,"2024-01-04","144000"
1239,"2024-01-04","61500"
1244,"2024-01-04","137000"
1245,"2024-01-04","79500"
1246,"2024-01-04","107500"
1251,"2024-01-04","156000"
1252,"2024-01-04","65000"
1254,"2024-01-04","90000"
1255,"2024-01-04","153000"
1262,"2024-01-04","59000"
1273,"2024-01-04","70500"
1276,"2024-01-04","81500"
1278,"2024-01-04","86000"
1279,"2024-01-04","102000"
1280,"2024-01-04","172000"
1287,"2024-01-04","89500"
1288,"2024-01-04","72000"
1293,"2024-01-04","68500"
1298,"2024-01-04","180000"
1299,"2024-01-04","194000"
1300,"2024-01-04","82500"
1303,"2024-01-04","287500"
1307,"2024-01-04","89000"
1308,"2024-01-04","103000"
1311,"2024-01-04","109500"
1312,"2024-01-04","75000"
1314,"2024-01-04","80500"
1315,"2024-01-04","209500"
1316,"2024-01-04","91500"
1318,"2024-01-04","187000"
1321,"2024-01-04","46500"
1330,"2024-01-04","86500"
1336,"2024-01-04","88500"
1337,"2024-01-04","167000"
1339,"2024-01-04","187500"
1342,"2024-01-04","79500"
